AACBU.US,D,20250213,000000,10.01,10.03,10,10,8359370,0
AACBU.US,D,20250214,000000,10,10.01,10,10,756160,0
AACBU.US,D,20250218,000000,10.01,10.02,10.005,10.0105,827024,0
AACBU.US,D,20250219,000000,10.0102,10.0199,10.01,10.01,31769,0
AACBU.US,D,20250220,000000,10.01,10.02,10.01,10.02,251121,0
AACBU.US,D,20250221,000000,10.02,10.03,10.02,10.02,101088,0
AACBU.US,D,20250224,000000,10.0238,10.03,10.02,10.025,77627,0
AACBU.US,D,20250225,000000,10.03,10.03,10.02,10.03,268231,0
